___city_name___,___state___,___state_name___,latitude,longitude
passavinte,mg,minas gerais,-22.2097,-44.2344
passabem,mg,minas gerais,-19.3509,-43.1383
passos,mg,minas gerais,-20.7193,-46.608999999999995
patis,mg,minas gerais,-16.0773,-44.0787
patos de minas,mg,minas gerais,-18.5699,-46.5013
patrocinio,mg,minas gerais,-18.9379,-46.9934
patrocinio do muriae,mg,minas gerais,-21.1544,-42.2125
paula candido,mg,minas gerais,-20.8754,-42.9752
paulistas,mg,minas gerais,-18.4276,-42.8628
pavao,mg,minas gerais,-17.4267,-41.0035
pecanha,mg,minas gerais,-18.5441,-42.5583
pedra azul,mg,minas gerais,-16.0086,-41.2909
pedra bonita,mg,minas gerais,-20.5219,-42.3304
pedra do anta,mg,minas gerais,-20.5968,-42.7123
pedra do indaia,mg,minas gerais,-20.2563,-45.2107
pedra dourada,mg,minas gerais,-20.8266,-42.1515
pedralva,mg,minas gerais,-22.2386,-45.4654
pedras de maria da cruz,mg,minas gerais,-15.6032,-44.391000000000005
pedrinopolis,mg,minas gerais,-19.2241,-47.4579
pedro leopoldo,mg,minas gerais,-19.6308,-44.0383
pedro teixeira,mg,minas gerais,-21.7076,-43.743
pequeri,mg,minas gerais,-21.8341,-43.1145
pequi,mg,minas gerais,-19.6284,-44.6604
perdigao,mg,minas gerais,-19.9411,-45.078
perdizes,mg,minas gerais,-19.3434,-47.2963
perdoes,mg,minas gerais,-21.0932,-45.0896
periquito,mg,minas gerais,-19.1573,-42.2333
pescador,mg,minas gerais,-18.357,-41.6006
piau,mg,minas gerais,-21.5096,-43.313
piedade de caratinga,mg,minas gerais,-19.7593,-42.0756
piedade de ponte nova,mg,minas gerais,-20.2438,-42.7379
piedade do rio grande,mg,minas gerais,-21.469,-44.1938
piedade dos gerais,mg,minas gerais,-20.4715,-44.2243
pimenta,mg,minas gerais,-20.4827,-45.8049
pingodagua,mg,minas gerais,-19.7287,-42.4095
pintopolis,mg,minas gerais,-16.0572,-45.1402
piracema,mg,minas gerais,-20.5089,-44.4783
pirajuba,mg,minas gerais,-19.9092,-48.7027
piranga,mg,minas gerais,-20.6834,-43.2967
pirangucu,mg,minas gerais,-22.5249,-45.4945
piranguinho,mg,minas gerais,-22.395,-45.5324
pirapetinga,mg,minas gerais,-21.6554,-42.3434
pirapora,mg,minas gerais,-17.3392,-44.934
pirauba,mg,minas gerais,-21.2825,-43.0172
pitangui,mg,minas gerais,-19.6741,-44.8964
piumhi,mg,minas gerais,-20.4762,-45.9589
planura,mg,minas gerais,-20.1376,-48.7
poco fundo,mg,minas gerais,-21.78,-45.9658
pocos de caldas,mg,minas gerais,-21.78,-46.5692
pocrane,mg,minas gerais,-19.6208,-41.6334
pompeu,mg,minas gerais,-19.2257,-45.0141
ponte nova,mg,minas gerais,-20.4111,-42.8978
ponto chique,mg,minas gerais,-16.6282,-45.0588
ponto dos volantes,mg,minas gerais,-16.7473,-41.5025
porteirinha,mg,minas gerais,-15.7404,-43.0281
porto firme,mg,minas gerais,-20.6642,-43.0834
pote,mg,minas gerais,-17.8077,-41.786
pouso alegre,mg,minas gerais,-22.2266,-45.9389
pouso alto,mg,minas gerais,-22.1964,-44.9748
prados,mg,minas gerais,-21.0597,-44.0778
prata,mg,minas gerais,-19.3086,-48.9276
pratapolis,mg,minas gerais,-20.7411,-46.8624
pratinha,mg,minas gerais,-19.739,-46.3755
presidente bernardes,mg,minas gerais,-20.7656,-43.1895
presidente juscelino,mg,minas gerais,-18.6401,-44.06
presidente kubitschek,mg,minas gerais,-18.6193,-43.5628
presidente olegario,mg,minas gerais,-18.4096,-46.4165
prudente de morais,mg,minas gerais,-19.4742,-44.1591
quartel geral,mg,minas gerais,-19.2703,-45.5569
queluzito,mg,minas gerais,-20.7416,-43.8851
raposos,mg,minas gerais,-19.9636,-43.8079
raul soares,mg,minas gerais,-20.1061,-42.4502
recreio,mg,minas gerais,-21.5289,-42.4676
reduto,mg,minas gerais,-20.2401,-41.9848
resende costa,mg,minas gerais,-20.9171,-44.2407
resplendor,mg,minas gerais,-19.3194,-41.2462
ressaquinha,mg,minas gerais,-21.0642,-43.7598
riachinho,mg,minas gerais,-16.2258,-45.9888
riacho dos machados,mg,minas gerais,-16.0091,-43.0488
ribeirao das neves,mg,minas gerais,-19.7621,-44.0844
ribeirao vermelho,mg,minas gerais,-21.1879,-45.0637
rio acima,mg,minas gerais,-20.0876,-43.7878
rio casca,mg,minas gerais,-20.2285,-42.6462
rio do prado,mg,minas gerais,-16.6056,-40.5714
rio doce,mg,minas gerais,-20.2412,-42.8995
rio espera,mg,minas gerais,-20.855,-43.4721
rio manso,mg,minas gerais,-20.2666,-44.3069
rio novo,mg,minas gerais,-21.4649,-43.1168
rio paranaiba,mg,minas gerais,-19.1861,-46.2455
rio pardo de minas,mg,minas gerais,-15.616,-42.5405
rio piracicaba,mg,minas gerais,-19.9284,-43.1829
rio pomba,mg,minas gerais,-21.2712,-43.1696
rio preto,mg,minas gerais,-22.0861,-43.8293
rio vermelho,mg,minas gerais,-18.2922,-43.0018
ritapolis,mg,minas gerais,-21.0276,-44.3204
rochedo de minas,mg,minas gerais,-21.6284,-43.0165
rodeiro,mg,minas gerais,-21.2035,-42.8586
romaria,mg,minas gerais,-18.8838,-47.5782
rosario da limeira,mg,minas gerais,-20.9812,-42.5112
rubelita,mg,minas gerais,-16.4053,-42.261
rubim,mg,minas gerais,-16.3775,-40.5397
sabara,mg,minas gerais,-19.884,-43.8263
sabinopolis,mg,minas gerais,-18.6653,-43.0752
sacramento,mg,minas gerais,-19.8622,-47.4508
salinas,mg,minas gerais,-16.1753,-42.2964
salto da divisa,mg,minas gerais,-16.0063,-39.9391
santa barbara,mg,minas gerais,-19.9604,-43.4101
santa barbara do leste,mg,minas gerais,-19.9753,-42.1457
santa barbara do monte verde,mg,minas gerais,-21.9592,-43.7027
santa barbara do tugurio,mg,minas gerais,-21.2431,-43.5607
santa cruz de minas,mg,minas gerais,-21.1241,-44.2202
santa cruz de salinas,mg,minas gerais,-16.0967,-41.7418
santa cruz do escalvado,mg,minas gerais,-20.2372,-42.8169
santa efigenia de minas,mg,minas gerais,-18.8235,-42.4388
santa fe de minas,mg,minas gerais,-16.6859,-45.4102
santa helena de minas,mg,minas gerais,-16.9707,-40.6727
santa juliana,mg,minas gerais,-19.3108,-47.5322
santa luzia,mg,minas gerais,-19.7548,-43.8497
santa margarida,mg,minas gerais,-20.3839,-42.2519
santa maria de itabira,mg,minas gerais,-19.4431,-43.1064
santa maria do salto,mg,minas gerais,-16.2479,-40.1512
santa maria do suacui,mg,minas gerais,-18.1896,-42.4139
santa rita de caldas,mg,minas gerais,-22.0292,-46.3385
santa rita de ibitipoca,mg,minas gerais,-21.5658,-43.9163
santa rita de jacutinga,mg,minas gerais,-22.1474,-44.0977
santa rita de minas,mg,minas gerais,-19.875999999999998,-42.1363
santa rita do itueto,mg,minas gerais,-19.3576,-41.3821
santa rita do sapucai,mg,minas gerais,-22.2461,-45.7034
santa rosa da serra,mg,minas gerais,-19.5186,-45.9611
santa vitoria,mg,minas gerais,-18.8414,-50.1208
santana da vargem,mg,minas gerais,-21.2449,-45.5005
santana de cataguases,mg,minas gerais,-21.2893,-42.5524
santana de pirapama,mg,minas gerais,-18.9962,-44.0409
santana do deserto,mg,minas gerais,-21.9512,-43.1583
santana do garambeu,mg,minas gerais,-21.5983,-44.105
santana do jacare,mg,minas gerais,-20.9007,-45.1285
santana do manhuacu,mg,minas gerais,-20.1031,-41.9278
santana do paraiso,mg,minas gerais,-19.3661,-42.5446
santana do riacho,mg,minas gerais,-19.1662,-43.722
santana dos montes,mg,minas gerais,-20.7868,-43.6949
santo antonio do amparo,mg,minas gerais,-20.943,-44.9176
santo antonio do aventureiro,mg,minas gerais,-21.7606,-42.8115
santo antonio do grama,mg,minas gerais,-20.3185,-42.6047
santo antonio do itambe,mg,minas gerais,-18.4609,-43.3006
santo antonio do jacinto,mg,minas gerais,-16.5332,-40.1817
santo antonio do monte,mg,minas gerais,-20.085,-45.2947
santo antonio do retiro,mg,minas gerais,-15.3393,-42.6171
santo antonio do rio abaixo,mg,minas gerais,-19.2374,-43.2604
santo hipolito,mg,minas gerais,-18.2968,-44.2229
santos dumont,mg,minas gerais,-21.4634,-43.5499
sao bento abade,mg,minas gerais,-21.5839,-45.0699
sao bras do suacui,mg,minas gerais,-20.6242,-43.9515
sao domingos das dores,mg,minas gerais,-19.5246,-42.0106
sao domingos do prata,mg,minas gerais,-19.8678,-42.971000000000004
sao felix de minas,mg,minas gerais,-18.5959,-41.4889
sao francisco,mg,minas gerais,-15.9514,-44.8593
sao francisco de paula,mg,minas gerais,-20.7036,-44.9838
sao francisco de sales,mg,minas gerais,-19.8611,-49.7727
sao francisco do gloria,mg,minas gerais,-20.7923,-42.2673
sao geraldo,mg,minas gerais,-20.9252,-42.8364
sao geraldo da piedade,mg,minas gerais,-18.8411,-42.2867
sao geraldo do baixio,mg,minas gerais,-18.9097,-41.363
sao goncalo do abaete,mg,minas gerais,-18.3315,-45.8265
sao goncalo do para,mg,minas gerais,-19.9822,-44.8593
sao goncalo do rio abaixo,mg,minas gerais,-19.8221,-43.36600000000001
sao goncalo do rio preto,mg,minas gerais,-18.0025,-43.3854
sao goncalo do sapucai,mg,minas gerais,-21.8932,-45.5893
sao gotardo,mg,minas gerais,-19.3087,-46.0465
sao joao batista do gloria,mg,minas gerais,-20.635,-46.508
sao joao da lagoa,mg,minas gerais,-16.8455,-44.3507
sao joao da mata,mg,minas gerais,-21.928,-45.9297
sao joao da ponte,mg,minas gerais,-15.9271,-44.0096
sao joao das missoes,mg,minas gerais,-14.8859,-44.0922
sao joao del rei,mg,minas gerais,-21.1311,-44.2526
sao joao do manhuacu,mg,minas gerais,-20.3933,-42.1533
sao joao do manteninha,mg,minas gerais,-18.723,-41.1628
sao joao do oriente,mg,minas gerais,-19.3384,-42.1575
sao joao do pacui,mg,minas gerais,-16.5373,-44.5134
sao joao do paraiso,mg,minas gerais,-15.3168,-42.0213
sao joao evangelista,mg,minas gerais,-18.548,-42.7655
sao joao nepomuceno,mg,minas gerais,-21.5381,-43.0069
sao joaquim de bicas,mg,minas gerais,-20.048,-44.2749
sao jose da barra,mg,minas gerais,-20.7178,-46.313
sao jose da lapa,mg,minas gerais,-19.6971,-43.9586
sao jose da safira,mg,minas gerais,-18.3243,-42.1431
sao jose da varginha,mg,minas gerais,-19.7006,-44.556000000000004
sao jose do alegre,mg,minas gerais,-22.3243,-45.5258
sao jose do divino,mg,minas gerais,-18.4793,-41.3907
sao jose do goiabal,mg,minas gerais,-19.9214,-42.7035
sao jose do jacuri,mg,minas gerais,-18.281,-42.6729
sao jose do mantimento,mg,minas gerais,-20.0058,-41.7486
sao lourenco,mg,minas gerais,-22.1166,-45.0506
sao miguel do anta,mg,minas gerais,-20.7067,-42.7174
sao pedro da uniao,mg,minas gerais,-21.131,-46.6123
sao pedro do suacui,mg,minas gerais,-18.3609,-42.5981
sao pedro dos ferros,mg,minas gerais,-20.1732,-42.5251
sao romao,mg,minas gerais,-16.3641,-45.0749
sao roque de minas,mg,minas gerais,-20.249000000000002,-46.3639
sao sebastiao da bela vista,mg,minas gerais,-22.1583,-45.7546
sao sebastiao da vargem alegre,mg,minas gerais,-19.7477,-43.3679
sao sebastiao do anta,mg,minas gerais,-19.5064,-41.985
sao sebastiao do maranhao,mg,minas gerais,-18.0873,-42.5659
sao sebastiao do oeste,mg,minas gerais,-20.2758,-45.0063
sao sebastiao do paraiso,mg,minas gerais,-20.9167,-46.9837
sao sebastiao do rio preto,mg,minas gerais,-19.2959,-43.1757
sao sebastiao do rio verde,mg,minas gerais,-22.2183,-44.9761
sao thome das letras,mg,minas gerais,-21.7218,-44.9849
sao tiago,mg,minas gerais,-20.9075,-44.5098
sao tomas de aquino,mg,minas gerais,-20.7791,-47.0962
sao vicente de minas,mg,minas gerais,-21.7042,-44.4431
sapucaimirim,mg,minas gerais,-22.7409,-45.738
sardoa,mg,minas gerais,-18.7828,-42.3629
sarzedo,mg,minas gerais,-20.0367,-44.1446
sempeixe,mg,minas gerais,-20.1008,-42.8483
senador amaral,mg,minas gerais,-22.5869,-46.1763
senador cortes,mg,minas gerais,-21.7986,-42.9424
senador firmino,mg,minas gerais,-20.9158,-43.0904
senador jose bento,mg,minas gerais,-22.1633,-46.1792
senador modestino goncalves,mg,minas gerais,-17.9465,-43.2172
senhora de oliveira,mg,minas gerais,-20.7972,-43.3394
senhora do porto,mg,minas gerais,-18.8909,-43.0799
senhora dos remedios,mg,minas gerais,-21.0351,-43.5812
sericita,mg,minas gerais,-20.4748,-42.4828
seritinga,mg,minas gerais,-21.9134,-44.518
serra azul de minas,mg,minas gerais,-18.3602,-43.1675
serra da saudade,mg,minas gerais,-19.4447,-45.795
serra do salitre,mg,minas gerais,-19.1083,-46.6961
serra dos aimores,mg,minas gerais,-17.7872,-40.2453
serrania,mg,minas gerais,-21.5441,-46.0417
serranopolis de minas,mg,minas gerais,-15.8176,-42.8732
serranos,mg,minas gerais,-21.8857,-44.5125
serro,mg,minas gerais,-18.5991,-43.3744
sete lagoas,mg,minas gerais,-19.4569,-44.2413
setubinha,mg,minas gerais,-17.6002,-42.1587
silveirania,mg,minas gerais,-21.1615,-43.2128
silvianopolis,mg,minas gerais,-22.0274,-45.8385
simao pereira,mg,minas gerais,-21.964000000000002,-43.3088
simonesia,mg,minas gerais,-20.1341,-42.0091
sobralia,mg,minas gerais,-19.2345,-42.0998
soledade de minas,mg,minas gerais,-22.0554,-45.0464
tabuleiro,mg,minas gerais,-21.3632,-43.2381
taiobeiras,mg,minas gerais,-15.8106,-42.2259
taparuba,mg,minas gerais,-19.7621,-41.608000000000004
tapira,mg,minas gerais,-19.9166,-46.8264
tapirai,mg,minas gerais,-19.8936,-46.0221
taquaracu de minas,mg,minas gerais,-19.6652,-43.6922
tarumirim,mg,minas gerais,-19.2835,-42.0097
teixeiras,mg,minas gerais,-20.6561,-42.8564
teofilo otoni,mg,minas gerais,-17.8595,-41.5087
timoteo,mg,minas gerais,-19.5811,-42.6471
tiradentes,mg,minas gerais,-21.1102,-44.1744
tiros,mg,minas gerais,-19.0037,-45.9626
tocantins,mg,minas gerais,-21.1774,-43.0127
tocos do moji,mg,minas gerais,-22.3698,-46.0971
toledo,mg,minas gerais,-22.7421,-46.3728
tombos,mg,minas gerais,-20.9086,-42.0228
tres coracoes,mg,minas gerais,-21.6921,-45.2511
tres marias,mg,minas gerais,-18.2048,-45.2473
tres pontas,mg,minas gerais,-21.3694,-45.5109
tumiritinga,mg,minas gerais,-18.9844,-41.6527
tupaciguara,mg,minas gerais,-18.5866,-48.6985
turmalina,mg,minas gerais,-17.2828,-42.7285
turvolandia,mg,minas gerais,-21.8733,-45.7859
uba,mg,minas gerais,-21.1204,-42.9359
ubai,mg,minas gerais,-16.2885,-44.7783
ubaporanga,mg,minas gerais,-19.6351,-42.1059
uberaba,mg,minas gerais,-19.7472,-47.9381
uberlandia,mg,minas gerais,-18.9141,-48.2749
umburatiba,mg,minas gerais,-17.2548,-40.5779
unai,mg,minas gerais,-16.3592,-46.9022
uniao de minas,mg,minas gerais,-19.5299,-50.338
uruana de minas,mg,minas gerais,-16.0634,-46.2443
urucania,mg,minas gerais,-20.3521,-42.736999999999995
urucuia,mg,minas gerais,-16.1244,-45.7352
vargem alegre,mg,minas gerais,-19.5988,-42.2949
vargem bonita,mg,minas gerais,-20.3333,-46.3688
vargem grande do rio pardo,mg,minas gerais,-15.3987,-42.3085
varginha,mg,minas gerais,-21.5556,-45.4364
varjao de minas,mg,minas gerais,-18.3741,-46.0313
varzea da palma,mg,minas gerais,-17.5944,-44.7226
varzelandia,mg,minas gerais,-15.6992,-44.0278
vazante,mg,minas gerais,-17.9827,-46.9088
verdelandia,mg,minas gerais,-15.5845,-43.6121
veredinha,mg,minas gerais,-17.3974,-42.7307
verissimo,mg,minas gerais,-19.6657,-48.3118
vermelho novo,mg,minas gerais,-20.0406,-42.2688
vespasiano,mg,minas gerais,-19.6883,-43.9239
vicosa,mg,minas gerais,-20.7559,-42.8742
vieiras,mg,minas gerais,-20.866999999999997,-42.2401
virgem da lapa,mg,minas gerais,-16.807000000000002,-42.3431
virginia,mg,minas gerais,-22.3264,-45.0965
virginopolis,mg,minas gerais,-18.8154,-42.7015
virgolandia,mg,minas gerais,-18.4738,-42.3067
visconde do rio branco,mg,minas gerais,-21.0127,-42.8361
volta grande,mg,minas gerais,-21.7671,-42.5375
wenceslau braz,mg,minas gerais,-22.5368,-45.3626
agua clara,ms,mato grosso do sul,-20.4452,-52.879
alcinopolis,ms,mato grosso do sul,-18.3255,-53.7042
amambai,ms,mato grosso do sul,-23.1058,-55.2253
anastacio,ms,mato grosso do sul,-20.4823,-55.8104
anaurilandia,ms,mato grosso do sul,-22.1852,-52.7191
angelica,ms,mato grosso do sul,-22.1527,-53.7708
antonio joao,ms,mato grosso do sul,-22.1927,-55.9517
aparecida do taboado,ms,mato grosso do sul,-20.0873,-51.0961
aquidauana,ms,mato grosso do sul,-20.4666,-55.7868
aral moreira,ms,mato grosso do sul,-22.9385,-55.6334
bandeirantes,ms,mato grosso do sul,-19.9275,-54.3585
bataguassu,ms,mato grosso do sul,-21.7159,-52.4221
bataypora,ms,mato grosso do sul,-22.2944,-53.2705
bela vista,ms,mato grosso do sul,-22.1073,-56.5263
bodoquena,ms,mato grosso do sul,-20.537,-56.7127
bonito,ms,mato grosso do sul,-21.1261,-56.4836
brasilandia,ms,mato grosso do sul,-21.2544,-52.0365
caarapo,ms,mato grosso do sul,-22.6368,-54.8209
camapua,ms,mato grosso do sul,-19.5347,-54.0431
campo grande,ms,mato grosso do sul,-20.4486,-54.6295
caracol,ms,mato grosso do sul,-22.011,-57.0277
cassilandia,ms,mato grosso do sul,-19.1179,-51.7313
chapadao do sul,ms,mato grosso do sul,-18.788,-52.6263
corguinho,ms,mato grosso do sul,-19.8243,-54.8281
coronel sapucaia,ms,mato grosso do sul,-23.2724,-55.5278
corumba,ms,mato grosso do sul,-19.0077,-57.651
costa rica,ms,mato grosso do sul,-18.5432,-53.1287
coxim,ms,mato grosso do sul,-18.5013,-54.751000000000005
deodapolis,ms,mato grosso do sul,-22.2763,-54.1682
dois irmaos do buriti,ms,mato grosso do sul,-20.6848,-55.2915
douradina,ms,mato grosso do sul,-22.0405,-54.6158
dourados,ms,mato grosso do sul,-22.2231,-54.812
eldorado,ms,mato grosso do sul,-23.7868,-54.2838
fatima do sul,ms,mato grosso do sul,-22.3789,-54.5131
figueirao,ms,mato grosso do sul,-18.6782,-53.638000000000005
gloria de dourados,ms,mato grosso do sul,-22.4136,-54.2335
guia lopes da laguna,ms,mato grosso do sul,-21.4583,-56.1117
iguatemi,ms,mato grosso do sul,-23.6736,-54.5637
inocencia,ms,mato grosso do sul,-19.7277,-51.9281
itapora,ms,mato grosso do sul,-22.08,-54.7934
itaquirai,ms,mato grosso do sul,-23.4779,-54.187
ivinhema,ms,mato grosso do sul,-22.3046,-53.8184
japora,ms,mato grosso do sul,-23.8903,-54.4059
jaraguari,ms,mato grosso do sul,-20.1386,-54.3996
jardim,ms,mato grosso do sul,-21.4799,-56.1489
jatei,ms,mato grosso do sul,-22.4806,-54.3079
juti,ms,mato grosso do sul,-22.8596,-54.6061
ladario,ms,mato grosso do sul,-19.0089,-57.5973
laguna carapa,ms,mato grosso do sul,-22.5448,-55.1502
maracaju,ms,mato grosso do sul,-21.6105,-55.1678
miranda,ms,mato grosso do sul,-20.2355,-56.3746
mundo novo,ms,mato grosso do sul,-23.9355,-54.281000000000006
navirai,ms,mato grosso do sul,-23.0618,-54.1995
nioaque,ms,mato grosso do sul,-21.1419,-55.8296
nova alvorada do sul,ms,mato grosso do sul,-21.4657,-54.3825
nova andradina,ms,mato grosso do sul,-22.238000000000003,-53.3437
novo horizonte do sul,ms,mato grosso do sul,-22.6693,-53.8601
paraiso das aguas,ms,mato grosso do sul,-19.0216,-53.0116
paranaiba,ms,mato grosso do sul,-19.6746,-51.1909
paranhos,ms,mato grosso do sul,-23.8911,-55.428999999999995
pedro gomes,ms,mato grosso do sul,-18.0996,-54.5507
ponta pora,ms,mato grosso do sul,-22.5296,-55.7203
porto murtinho,ms,mato grosso do sul,-21.6981,-57.8836
ribas do rio pardo,ms,mato grosso do sul,-20.4445,-53.7588
rio brilhante,ms,mato grosso do sul,-21.8033,-54.5427
rio negro,ms,mato grosso do sul,-19.447,-54.9859
rio verde de mato grosso,ms,mato grosso do sul,-18.9249,-54.8434
rochedo,ms,mato grosso do sul,-19.9565,-54.8848
santa rita do pardo,ms,mato grosso do sul,-21.3016,-52.8333
sao gabriel do oeste,ms,mato grosso do sul,-19.3889,-54.5507
selviria,ms,mato grosso do sul,-20.3637,-51.4192
sete quedas,ms,mato grosso do sul,-23.9705,-55.0398
sidrolandia,ms,mato grosso do sul,-20.9302,-54.9692
sonora,ms,mato grosso do sul,-17.5698,-54.7551
tacuru,ms,mato grosso do sul,-23.636,-55.0141
taquarussu,ms,mato grosso do sul,-22.4898,-53.3519
terenos,ms,mato grosso do sul,-20.4378,-54.8647
tres lagoas,ms,mato grosso do sul,-20.7849,-51.7007
vicentina,ms,mato grosso do sul,-22.4098,-54.4415
acorizal,mt,mato grosso,-15.194,-56.3632
agua boa,mt,mato grosso,-14.050999999999998,-52.1601
alta floresta,mt,mato grosso,-9.86674,-56.0867
alto araguaia,mt,mato grosso,-17.3153,-53.2181
alto boa vista,mt,mato grosso,-11.6732,-51.3883
alto garcas,mt,mato grosso,-16.9462,-53.5272
alto paraguai,mt,mato grosso,-14.5137,-56.4776
alto taquari,mt,mato grosso,-17.8241,-53.2792
apiacas,mt,mato grosso,-9.539810000000001,-57.4587
araguaiana,mt,mato grosso,-15.7291,-51.8341
araguainha,mt,mato grosso,-16.857,-53.0318
araputanga,mt,mato grosso,-15.4641,-58.3425
arenapolis,mt,mato grosso,-14.4472,-56.8437
aripuana,mt,mato grosso,-10.1723,-59.4568
barao de melgaco,mt,mato grosso,-16.2067,-55.9623
barra do bugres,mt,mato grosso,-15.0702,-57.1878
barra do garcas,mt,mato grosso,-15.8804,-52.263999999999996
bom jesus do araguaia,mt,mato grosso,-12.1706,-51.5032
brasnorte,mt,mato grosso,-12.1474,-57.9833
caceres,mt,mato grosso,-16.0764,-57.6818
campinapolis,mt,mato grosso,-14.5162,-52.893
campo novo do parecis,mt,mato grosso,-13.6587,-57.8907
campo verde,mt,mato grosso,-15.545,-55.1626
campos de julio,mt,mato grosso,-13.7242,-59.2858
canabrava do norte,mt,mato grosso,-11.0556,-51.8209
canarana,mt,mato grosso,-13.5515,-52.2705
carlinda,mt,mato grosso,-9.949119999999999,-55.8417
castanheira,mt,mato grosso,-11.1251,-58.6081
chapada dos guimaraes,mt,mato grosso,-15.4643,-55.7499
claudia,mt,mato grosso,-11.5075,-54.8835
cocalinho,mt,mato grosso,-14.3903,-51.0001
colider,mt,mato grosso,-10.8135,-55.461000000000006
colniza,mt,mato grosso,-9.461210000000001,-59.2252
comodoro,mt,mato grosso,-13.6614,-59.7848
confresa,mt,mato grosso,-10.6437,-51.5699
conquista doeste,mt,mato grosso,-14.5381,-59.5444
cotriguacu,mt,mato grosso,-9.85656,-58.4192
cuiaba,mt,mato grosso,-15.600999999999999,-56.0974
curvelandia,mt,mato grosso,-15.6084,-57.9133
denise,mt,mato grosso,-14.7324,-57.0583
diamantino,mt,mato grosso,-14.4037,-56.4366
dom aquino,mt,mato grosso,-15.8099,-54.9223
feliz natal,mt,mato grosso,-12.385,-54.9227
figueiropolis doeste,mt,mato grosso,-15.4439,-58.7391
gaucha do norte,mt,mato grosso,-13.2443,-53.0809
general carneiro,mt,mato grosso,-15.7094,-52.7574
gloria doeste,mt,mato grosso,-15.767999999999999,-58.3108
guaranta do norte,mt,mato grosso,-9.96218,-54.9121
